Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2021-10-21,0.03,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-22,0.05,SOFR,66.66666666666669,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-25,0.04,SOFR,-20.000000000000004,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-26,0.05,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-27,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-28,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-10-29,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-01,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-02,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-03,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-04,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-05,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-08,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-09,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-10,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-12,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-15,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-16,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-17,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-18,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-19,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-22,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-24,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-26,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-29,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-11-30,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-01,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-02,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-03,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-06,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-08,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-09,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-10,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-13,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-14,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-15,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-16,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-17,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-20,0.04,SOFR,-20.000000000000004,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-21,0.05,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-22,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-27,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-28,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-29,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-30,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2021-12-31,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-03,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-04,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-05,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-06,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-10,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-11,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-12,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-13,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-14,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-18,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-19,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-20,0.04,SOFR,-20.000000000000004,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-21,0.05,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-24,0.04,SOFR,-20.000000000000004,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-25,0.05,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-26,0.04,SOFR,-20.000000000000004,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-27,0.04,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-28,0.05,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-01-31,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-01,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-02,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-03,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-04,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-08,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-09,0.04,SOFR,-20.000000000000004,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-10,0.05,SOFR,25.000000000000007,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-11,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-14,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-15,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-16,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-17,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-18,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-22,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-23,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-24,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-25,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-02-28,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-01,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-02,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-03,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-04,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-07,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-08,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-09,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-10,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-11,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-14,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-15,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-16,0.05,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-17,0.3,SOFR,500,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-18,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-21,0.29,SOFR,-3.3333333333333366,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-22,0.28,SOFR,-3.4482758620689493,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-23,0.27,SOFR,-3.571428571428574,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-24,0.27,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-25,0.28,SOFR,3.703703703703707,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-28,0.28,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-29,0.28,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-30,0.27,SOFR,-3.571428571428574,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-03-31,0.29,SOFR,7.407407407407393,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-01,0.3,SOFR,3.448275862068969,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-04,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-05,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-06,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-07,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-08,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-11,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-12,0.29,SOFR,-3.3333333333333366,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-13,0.29,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-14,0.29,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-18,0.29,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-19,0.28,SOFR,-3.4482758620689493,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-20,0.27,SOFR,-3.571428571428574,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-21,0.26,SOFR,-3.703703703703707,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-22,0.27,SOFR,3.8461538461538494,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-25,0.27,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-26,0.27,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-27,0.28,SOFR,3.703703703703707,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-28,0.28,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-04-29,0.28,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-02,0.3,SOFR,7.142857142857128,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-03,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-04,0.3,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-05,0.79,SOFR,163.33333333333334,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-06,0.78,SOFR,-1.2658227848101276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-09,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-10,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-11,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-12,0.79,SOFR,1.2820512820512833,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-13,0.79,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-16,0.8,SOFR,1.2658227848101276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-17,0.8,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-18,0.79,SOFR,-1.250000000000001,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-19,0.79,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-20,0.78,SOFR,-1.2658227848101276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-23,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-24,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-25,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-26,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-27,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-05-31,0.79,SOFR,1.2820512820512833,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-01,0.8,SOFR,1.2658227848101276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-02,0.79,SOFR,-1.250000000000001,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-03,0.78,SOFR,-1.2658227848101276,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-06,0.78,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-07,0.77,SOFR,-1.2820512820512833,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-08,0.76,SOFR,-1.2987012987012998,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-09,0.75,SOFR,-1.3157894736842117,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-10,0.75,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-13,0.73,SOFR,-2.6666666666666687,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-14,0.69,SOFR,-5.479452054794526,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-15,0.7,SOFR,1.449275362318842,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-16,1.45,SOFR,107.14285714285714,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-17,1.45,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-21,1.45,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-22,1.45,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-23,1.44,SOFR,-0.6896551724137937,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-24,1.46,SOFR,1.3888888888888902,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-27,1.5,SOFR,2.739726027397263,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-28,1.52,SOFR,1.3333333333333344,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-29,1.51,SOFR,-0.6578947368421059,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-06-30,1.5,SOFR,-0.6622516556291397,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-01,1.52,SOFR,1.3333333333333344,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-05,1.54,SOFR,1.3157894736842117,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-06,1.54,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-07,1.54,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-08,1.53,SOFR,-0.6493506493506499,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-11,1.53,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-12,1.54,SOFR,0.6535947712418306,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-13,1.53,SOFR,-0.6493506493506499,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-14,1.53,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-15,1.54,SOFR,0.6535947712418306,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-18,1.54,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-19,1.54,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-20,1.53,SOFR,-0.6493506493506499,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-21,1.53,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-22,1.52,SOFR,-0.6535947712418306,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-25,1.53,SOFR,0.6578947368421059,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-26,1.53,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-27,1.53,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-28,2.28,SOFR,49.019607843137244,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-07-29,2.27,SOFR,-0.4385964912280609,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-01,2.28,SOFR,0.4405286343612241,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-02,2.3,SOFR,0.8771929824561412,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-03,2.29,SOFR,-0.4347826086956429,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-04,2.29,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-05,2.28,SOFR,-0.4366812227074336,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-08,2.28,SOFR,0,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-09,2.29,SOFR,0.4385964912280803,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
2022-08-10,2.28,SOFR,-0.4366812227074336,Secured Overnight Financing Rate,D,%,NSA,2023-05-19 07:01:02-05,83,2018-04-03,NA
