Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2008-08-28,6.03,MORTGAGE5US,0.6677796327212026,NA,NA,NA,NA,NA,NA,NA,NA
2008-09-04,5.97,MORTGAGE5US,-0.9950248756218987,NA,NA,NA,NA,NA,NA,NA,NA
2008-09-11,5.87,MORTGAGE5US,-1.675041876046895,NA,NA,NA,NA,NA,NA,NA,NA
2008-09-18,5.67,MORTGAGE5US,-3.4071550255536653,NA,NA,NA,NA,NA,NA,NA,NA
2008-09-25,6.02,MORTGAGE5US,6.172839506172833,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-02,6,MORTGAGE5US,-0.3322259136212554,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-09,5.9,MORTGAGE5US,-1.6666666666666607,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-16,6.14,MORTGAGE5US,4.06779661016948,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-23,6.06,MORTGAGE5US,-1.3029315960912065,NA,NA,NA,NA,NA,NA,NA,NA
2008-10-30,6.36,MORTGAGE5US,4.950495049504963,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-06,6.19,MORTGAGE5US,-2.672955974842766,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-13,5.98,MORTGAGE5US,-3.3925686591276247,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-20,5.87,MORTGAGE5US,-1.8394648829431492,NA,NA,NA,NA,NA,NA,NA,NA
2008-11-26,5.86,MORTGAGE5US,-0.1703577512776795,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-04,5.77,MORTGAGE5US,-1.5358361774744154,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-11,5.82,MORTGAGE5US,0.8665511265164769,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-18,5.6,MORTGAGE5US,-3.7800687285223478,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-24,5.49,MORTGAGE5US,-1.9642857142857042,NA,NA,NA,NA,NA,NA,NA,NA
2008-12-31,5.57,MORTGAGE5US,1.4571948998178519,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-08,5.49,MORTGAGE5US,-1.4362657091561952,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-15,5.25,MORTGAGE5US,-4.371584699453555,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-22,5.24,MORTGAGE5US,-0.1904761904761864,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-29,5.27,MORTGAGE5US,0.5725190839694534,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-05,5.26,MORTGAGE5US,-0.18975332068310793,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-12,5.23,MORTGAGE5US,-0.5703422053231818,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-19,5.04,MORTGAGE5US,-3.6328871892925503,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-26,5.06,MORTGAGE5US,0.39682539682538837,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-05,5.08,MORTGAGE5US,0.3952569169960566,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-12,4.99,MORTGAGE5US,-1.771653543307084,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-19,4.98,MORTGAGE5US,-0.20040080160320214,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-26,4.96,MORTGAGE5US,-0.4016064257028205,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-02,4.92,MORTGAGE5US,-0.8064516129032264,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-09,4.93,MORTGAGE5US,0.2032520325203209,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-16,4.88,MORTGAGE5US,-1.014198782961457,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-23,4.85,MORTGAGE5US,-0.6147540983606609,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-30,4.8,MORTGAGE5US,-1.0309278350515427,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-07,4.9,MORTGAGE5US,2.0833333333333446,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-14,4.82,MORTGAGE5US,-1.632653061224491,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-21,4.79,MORTGAGE5US,-0.6224066390041545,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-28,4.82,MORTGAGE5US,0.6263048016701513,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-04,4.85,MORTGAGE5US,0.6224066390041361,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-11,5.17,MORTGAGE5US,6.597938144329903,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-18,4.97,MORTGAGE5US,-3.8684719535783403,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-25,4.99,MORTGAGE5US,0.4024144869215385,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-02,4.88,MORTGAGE5US,-2.2044088176352767,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-09,4.82,MORTGAGE5US,-1.2295081967213035,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-16,4.83,MORTGAGE5US,0.20746887966804536,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-23,4.74,MORTGAGE5US,-1.8633540372670776,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-30,4.75,MORTGAGE5US,0.21097046413501658,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-06,4.73,MORTGAGE5US,-0.4210526315789384,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-13,4.75,MORTGAGE5US,0.42283298097250677,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-20,4.57,MORTGAGE5US,-3.7894736842105203,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-27,4.67,MORTGAGE5US,2.1881838074398168,NA,NA,NA,NA,NA,NA,NA,NA
